,1,2,3,4,5,6,7,8,9
ILF2,0.084262308,0.026901591,0.100301833,-0.292499913,-0.349860631,-0.276460389,0.00851338,-0.048847338,0.024552904
PHGDH,-0.113803854,-0.37801706,-0.093276065,-0.124271899,-0.388485105,-0.103744111,0.198394307,-0.065818899,0.218922096
NSFL1C,0.812896998,0.634468192,-0.154028048,0.903647233,0.725218426,-0.063277813,0.222503176,0.044074369,-0.74442187
USP14,0.038222469,-0.056973157,-0.038237254,0.002457692,-0.092737934,-0.07400203,0.064986851,-0.030208775,-0.011472871
USP13,0.965703509,-0.001980501,-0.206716503,-0.124678884,-1.092362895,-1.297098896,0.399776753,-0.567907257,-0.772643259
UGP2,0.504019071,-0.09050362,-0.619779728,0.293119349,-0.301403341,-0.83067945,0.384691378,-0.209831312,-0.73910742
MYO1B,0.558850336,0.056239861,0.41611558,-0.17494045,-0.677550926,-0.317675206,0.832894097,0.330283621,0.690159341
MAPRE1,0.809349165,0.44276661,0.233358674,0.168528149,-0.198054406,-0.407462342,0.429984166,0.063401611,-0.146006325
AP2M1,-0.258859522,-0.169334844,0.371857363,-0.519165862,-0.429641184,0.111551023,-0.274890802,-0.185366124,0.355826083
CAPN1,1.213898816,0.54751522,0.096372252,0.307760433,-0.358623163,-0.809766131,1.071842442,0.405458846,-0.045684122
GLUD1,0.652931678,0.33384291,-0.136814431,0.445865718,0.12677695,-0.343880391,0.503683576,0.184594808,-0.286062533
HNRNPH3,0.361821893,-0.012287983,0.102542841,0.16510698,-0.209002896,-0.094172072,0.347571989,-0.026537888,0.088292937
MATR3,0.422194847,0.035966019,-0.075144114,-0.055320534,-0.441549363,-0.552659496,0.141675644,-0.244553184,-0.355663317
FEN1,0.258228295,0.214335251,-0.147084387,0.445142495,0.401249451,0.039829813,0.071067692,0.027174649,-0.33424499
SLC9A3R1,1.056039687,0.784525041,-0.028772568,0.764826464,0.493311818,-0.319985791,0.373956202,0.102441557,-0.710856052
PRPF19,0.618499441,0.523789769,0.354780542,-0.030571463,-0.125281135,-0.294290361,0.137993056,0.043283384,-0.125725842
HSPB1,0.438706373,0.492244462,-0.00395473,0.133138827,0.186676915,-0.309522277,0.160490641,0.21402873,-0.282170462
KRT4,0.896184518,0.609442801,0.042693764,0.397192162,0.110450444,-0.456298592,0.402952203,0.116210485,-0.450538551
SNRPE,0.87162079,0.422306537,0.283529788,0.164293134,-0.285021119,-0.423797868,0.492851968,0.043537715,-0.095239034
RPL5,0.20501448,0.096502741,-0.122808674,0.022960883,-0.085550856,-0.304862271,-0.005670749,-0.114182488,-0.333493903
FBL,0.101862148,-0.085110168,0.160909376,-0.270228481,-0.457200797,-0.211181253,0.039453096,-0.147519219,0.098500324
HNRNPF,0.567851763,0.442307933,-0.019598995,0.437680471,0.312136641,-0.149770288,0.119012711,-0.006531119,-0.468438047
ALDH5A1,-0.729625444,-0.671975623,0.074367224,-0.566957617,-0.509307797,0.23703505,-0.080335276,-0.022685456,0.723657391
ETFB,0.460855112,0.25772718,-0.039744847,0.266710233,0.063582301,-0.233889726,0.279221869,0.076093937,-0.22137809
MYL6,0.318105804,0.230808487,0.069757338,0.09905022,0.011752903,-0.149298246,0.100266974,0.012969656,-0.148081492
LCP1,0.231504752,0.117395581,-0.030807072,-0.096841819,-0.21095099,-0.359153644,0.02654504,-0.087564131,-0.235766785
TIMM13,0.047377566,0.372852062,0.194940923,0.033634942,0.359109437,0.181198298,-0.30752581,0.017948686,-0.159962454
HSPA7,0.419508683,0.160287956,0.132057065,-0.019325251,-0.278545978,-0.306776869,0.424778975,0.165558248,0.137327356
AGPS,0.45612911,0.189160675,0.476059132,-0.197414324,-0.464382758,-0.177484302,0.32413529,0.057166855,0.344065312
GPI,0.282429361,0.295824651,0.333460561,-0.210364127,-0.196968837,-0.159332928,0.114220729,0.127616019,0.165251929
KRT5,0.41645679,0.198804566,-0.255990844,0.594229329,0.376577105,-0.078218305,0.268468681,0.050816456,-0.403978954
USP5,1.265809802,0.366233127,0.2610815,0.215974845,-0.68360183,-0.788753457,1.21713451,0.317557835,0.212406208
CCT6A,0.109411214,0.074181713,0.090637121,-0.107564114,-0.142793615,-0.126338207,-0.065355143,-0.100584643,-0.084129236
TXNDC17,0.564769343,0.41026706,-0.139831408,0.42655985,0.272057567,-0.278040901,0.31480325,0.160300967,-0.389797501
COX5A,0.30659415,0.170244675,0.102660717,0.038103703,-0.098245772,-0.16582973,0.161796277,0.025446802,-0.042137156
YWHAB,0.281603376,0.381518947,0.060641325,0.103922533,0.203838103,-0.117039519,-0.039067466,0.060848104,-0.260029518
HINT1,0.267044831,0.088701282,-0.091206807,-0.071538273,-0.249881822,-0.429789911,0.102650158,-0.075693391,-0.255601481
GCLM,0.322386386,0.114785742,0.037740076,0.107411224,-0.10018942,-0.177235086,0.241614253,0.034013609,-0.043032057
PIR,-0.198954484,-0.427321382,0.112292065,-0.448144631,-0.676511529,-0.136898083,0.160042175,-0.068324723,0.471288724
RPS10,0.393265214,0.294908604,0.126281756,0.15500383,0.056647221,-0.111979628,0.03353909,-0.064817519,-0.233444367
MAT2A,0.49225164,0.278471263,-0.090733879,0.267490222,0.053709845,-0.315495297,0.3659317,0.152151323,-0.217053819
PSME3,-0.112728551,0.041832619,-0.134853202,0.245088278,0.399649448,0.222963627,-0.071035937,0.083525233,-0.093160588
GC,1.240037626,-0.167792403,-0.587984063,0.311782541,-1.096047487,-1.516239148,1.14031596,-0.267514069,-0.68770573
RTCB,0.647149507,0.351801568,0.419441191,-0.120914108,-0.416262048,-0.348622425,0.363365724,0.068017784,0.135657407
TUBA4A,-0.114944034,-0.113667144,0.80585546,-0.677830215,-0.676553325,0.242969278,0.533856703,0.535133593,1.454656196
ENO1,0.319058322,0.172964192,-0.123615552,0.053763455,-0.092330676,-0.38891042,-0.057766741,-0.203860872,-0.500440616
HMGB1,0.693474833,0.399823001,0.086944357,0.274072517,-0.019579315,-0.332457959,0.288102503,-0.005549329,-0.318427973
ANP32A,0.581471832,0.340657522,-0.118154384,0.36922262,0.12840831,-0.330403596,0.364622982,0.123808673,-0.335003234
UQCRFS1P1,-0.588073886,-0.065286749,0.411261053,-0.579280269,-0.056493133,0.42005467,-0.679485496,-0.156698359,0.319849443
TARS3,-0.039726538,0.100848483,0.961298885,-0.367612987,-0.227037965,0.633412437,-0.121190002,0.01938502,0.879835422
EPRS1,0.081054365,0.007333667,0.197271449,-0.211101052,-0.28482175,-0.094883968,0.318473305,0.244752607,0.434690389
RAB1B,-0.537514906,-0.639305197,1.528050669,-0.770156702,-0.871946993,1.295408873,0.821013473,0.719223182,2.886579048
STAT3,0.434053711,-0.305058439,-0.117719053,-0.259622941,-0.998735092,-0.811395706,0.58927541,-0.149836741,0.037502645
VCP,0.364368517,0.295371369,0.199768504,-0.051267367,-0.120264515,-0.21586738,0.120222943,0.051225795,-0.04437707
EEF1A2,0.773759912,0.436173958,0.299031697,-0.000512833,-0.338098787,-0.475241048,0.445304364,0.10771841,-0.029423851
ALDH1A3,0.440002454,0.011779053,0.03563223,-0.212223798,-0.640447199,-0.616594022,0.236215095,-0.192008306,-0.168155128
SLC3A2,0.303239753,-0.138593716,0.499290719,-0.380619982,-0.822453451,-0.184569016,0.898864582,0.457031113,1.094915548
KDSR,1.360842261,0.501286547,0.173007341,0.317882165,-0.54167355,-0.869952755,1.095420996,0.235865282,-0.092413924
MYH11,-0.253133737,-0.249331149,-0.174050316,-0.17936466,-0.175562072,-0.100281239,0.140608931,0.144411519,0.219692352
IDH1,0.275260601,0.155324298,0.065318584,0.073611566,-0.046324736,-0.13633045,0.113654147,-0.006282155,-0.096287869
GLO1,0.224196267,0.2145599,0.021294021,0.09332731,0.083690943,-0.109574936,0.03073947,0.021103103,-0.172162776
PA2G4,0.296620675,-0.019053709,-0.253313544,0.255958639,-0.059715746,-0.293975581,0.057257323,-0.258417062,-0.492676897
RPSA,0.305240695,0.16942286,0.064019377,-0.033749422,-0.169567257,-0.27497074,-0.119754318,-0.255572154,-0.360975636
ETF1,0.076448513,-0.085227579,-0.404863474,0.328276031,0.16659994,-0.153035956,-0.015904505,-0.177580597,-0.497216492
CCT3,0.376556493,0.303028489,0.109647888,0.025585846,-0.047942159,-0.241322759,0.134248519,0.060720514,-0.132660086
EIF1AY,0.532268321,0.353168426,0.009546075,0.183893251,0.004793357,-0.338828994,0.284415186,0.105315292,-0.238307059
PIN1,0.159421141,0.140988263,0.158951566,-0.089793721,-0.108226599,-0.090263296,0.049511686,0.031078808,0.049042111
ACLY,0.742471633,0.34069967,0.265089892,-0.012921302,-0.414693265,-0.490303042,0.531745988,0.129974025,0.054364247
HNRNPCL1,0.581008144,0.65234473,0.295327256,0.038892923,0.110229508,-0.246787965,-0.091292439,-0.019955853,-0.376973327
EEF1A1,0.265456495,0.080437057,0.168911458,-0.248839256,-0.433858693,-0.345384293,0.02979284,-0.155226598,-0.066752197
TBC1D31,0.290819761,0.198927603,0.196219287,-0.076436404,-0.168328562,-0.171036878,0.118321431,0.026429273,0.023720957
ATP5F1A,0.564210986,0.382685678,0.22423987,0.078106425,-0.103418883,-0.261864691,0.144644167,-0.036881141,-0.195326949
STMN1,0.654699671,0.473035178,-0.043103396,0.265103704,0.083439211,-0.432699363,0.332911043,0.15124655,-0.364892024
AHSA2P,0.181732897,0.349720544,-0.412745721,0.889960702,1.057948349,0.295482084,-0.119704036,0.048283611,-0.714182654
GLS,-0.188725981,-0.201231066,0.370346932,-0.398281504,-0.410786589,0.160791409,-0.191338013,-0.203843098,0.367734899
OTUB1,0.080927793,-0.014376627,0.136374098,-0.108313981,-0.203618401,-0.052867676,0.208603667,0.113299248,0.264049972
MCU,0.00259425,-0.143250477,-0.233450805,0.163345248,0.017500521,-0.072699808,0.100786737,-0.04505799,-0.135258318
GLRX3,0.369095146,-0.009275389,-0.274305497,0.126991527,-0.251379008,-0.516409116,0.254529962,-0.123840574,-0.388870681
CYB5B,0.271470003,-0.515042261,0.355590313,-0.610954648,-1.397466912,-0.526834339,1.506805442,0.720293178,1.590925752
ANP32B,0.518815341,0.311615187,0.480926776,0.010750096,-0.196450058,-0.027138469,-0.023024809,-0.230224963,-0.060913374
PRDX6,0.449472108,0.271164507,0.198448997,-0.028620309,-0.206927911,-0.27964342,0.23056552,0.052257919,-0.02045759
ARPC1B,-0.178580534,0.217353077,0.093758591,-0.282267099,0.113666512,-0.009927974,0.012202503,0.408136114,0.284541628
PRPS2,0.322268091,-0.071837518,0.523609321,-0.410898288,-0.805003897,-0.209557058,0.66716291,0.273057301,0.86850414
PSMD11,0.306970055,0.223061271,0.030620805,0.031390215,-0.052518569,-0.244959035,0.183856339,0.099947555,-0.092492911
RPS14,0.606053956,0.36644725,0.071441854,0.235375174,-0.004231532,-0.299236927,0.217960608,-0.021646098,-0.316651493
CPSF2,0.825255593,0.300875269,0.177453158,0.164113094,-0.360267229,-0.48368934,0.56107709,0.036696767,-0.086725344
HNRNPA3,0.652766048,-0.053917494,-0.410995873,0.203585441,-0.503098101,-0.860176481,0.449078857,-0.257604685,-0.614683065
NMT1,0.056396402,-0.38224259,-0.41394191,0.326415827,-0.112223166,-0.143922485,0.318275806,-0.120363186,-0.152062506
SSB,0.598677937,0.165280955,0.035410501,-0.077216857,-0.510613839,-0.640484293,0.108425172,-0.32497181,-0.454842264
YBX1,0.824540156,0.481430307,-0.0408402,0.498366254,0.155256404,-0.367014103,0.303544108,-0.039565742,-0.561836249
PAICS,0.26317891,0.22591921,0.272998553,-0.076956189,-0.11421589,-0.067136547,-0.023676347,-0.060936047,-0.013856704
COMT,0.047379546,0.096751675,0.15139446,-0.134923816,-0.085551687,-0.030908902,0.01407759,0.063449719,0.118092504
UQCRH,0.334468601,0.145150986,0.125616495,0.095136882,-0.094180733,-0.113715224,0.103595661,-0.085721954,-0.105256445
U2AF2,0.271174071,0.136353626,0.025038485,0.018420297,-0.116400148,-0.227715289,-0.085685797,-0.220506242,-0.331821383
CFL1,0.728903469,0.407411266,-0.009800254,0.323543836,0.002051633,-0.415159887,0.335714706,0.014222503,-0.402989017
SRP14,0.196019277,0.215376893,0.008413162,-0.035481297,-0.016123681,-0.223087412,-0.157138453,-0.137780836,-0.344744568
KRT8,0.390976199,0.212612777,0.093798461,-0.081090813,-0.259454235,-0.378268551,-0.062735995,-0.241099416,-0.359913732
GFPT1,-0.062665845,-0.248982324,0.446593359,-0.425587234,-0.611903713,0.08367197,0.558223263,0.371906784,1.067482467
KRT76,0.292100719,0.224897383,-0.27169077,0.55401966,0.486816324,-0.009771829,0.086841716,0.01963838,-0.476949773
TXNRD1,0.362457778,0.054299836,0.136741363,-0.004129053,-0.312286995,-0.229845468,0.35529055,0.047132608,0.129574135
UGDH,0.731452484,-0.129626212,-0.40386009,0.165776112,-0.695302585,-0.969536463,0.618869519,-0.242209178,-0.516443056
RAC1,0.430424883,-0.33242457,-0.211483679,0.126214584,-0.63663487,-0.515693978,1.25286109,0.490011637,0.610952528
ADI1,-0.181414985,0.034926204,-0.698771916,0.730178323,0.946519513,0.212821392,0.148476494,0.364817683,-0.368880437
ALDH16A1,-0.59660975,-0.640217709,0.524658007,-1.043587062,-1.087195022,0.077680694,0.054133636,0.010525676,1.175401393
HNRNPL,0.273838383,0.077492577,0.275636099,-0.132216129,-0.328561935,-0.130418413,0.221299691,0.024953885,0.223097407
PBDC1,-0.135776606,0.079336992,0.093881872,-0.228343141,-0.013229543,0.001315337,-0.170596355,0.044517242,0.059062123
RSL1D1,-0.173862686,-0.005128359,0.503926761,-0.59618493,-0.427450602,0.081604518,-0.320141021,-0.151406694,0.357648426
CAPZA2,0.29406212,0.048014705,0.078335744,-0.086057616,-0.332105031,-0.301783992,0.427659766,0.181612351,0.211933391
HNRNPM,0.817539242,0.5915247,0.221282235,-0.037083621,-0.263098163,-0.633340628,0.408826436,0.182811894,-0.187430571
PROM2,0.031043662,0.182929737,-0.241600084,-0.000441304,0.151444771,-0.27308505,-0.037506042,0.114380033,-0.310149788
COPG1,0.181831831,0.079090254,0.290506223,-0.100609629,-0.203351206,0.008064762,0.030776506,-0.071965071,0.139450897
RPL13,0.325177874,0.207883977,-0.095948145,0.21371731,0.096423413,-0.207408709,0.166574968,0.049281071,-0.254551051
KPNA2,-0.20937784,-0.200361467,0.433518301,-0.441377923,-0.432361551,0.201518217,-0.197511577,-0.188495204,0.445384563
GAPDH,0.458406744,0.227371486,-0.022553147,0.014416863,-0.216618394,-0.466543027,-0.006056174,-0.237091432,-0.487016065
KRT86,-1.168017589,-0.430895881,0.090373489,-0.5560605,0.181061208,0.702330578,-0.57403258,0.163089127,0.684358497
HNRNPK,0.368727139,0.188066285,0.050417789,-0.117258942,-0.297919796,-0.435568293,0.048595312,-0.132065542,-0.269714038
EIF3B,0.224804955,0.045042955,-0.078644489,0.11899856,-0.06076344,-0.184450884,0.022014863,-0.157747136,-0.28143458
PPP2R1A,-0.192894784,0.161918883,0.053914943,-0.173367269,0.181446398,0.073442458,-0.370620173,-0.015806505,-0.123810446
HSP90AA1,0.889654321,0.352040455,-0.086219492,0.394438475,-0.143175392,-0.581435338,0.594497135,0.056883269,-0.381376678
MDH2,0.355873436,0.216555661,0.112366301,-0.013908795,-0.153226569,-0.257415929,0.186375398,0.047057624,-0.057131736
BTF3,0.472362484,0.312197141,0.006870932,0.255980394,0.09581505,-0.209511158,0.09788142,-0.062283924,-0.367610132
TUBB4A,0.514128223,0.313850911,0.273816608,-0.065313805,-0.265591117,-0.30562542,0.17275114,-0.027526172,-0.067560474
C1QBP,0.378975767,0.179949006,0.288728174,-0.126312257,-0.325339018,-0.21655985,-0.188457843,-0.387484604,-0.278705436
RPLP1,0.414475183,0.355567242,0.168892046,-0.01314363,-0.072051571,-0.258726767,0.071555909,0.012647968,-0.174027228
NUTF2,1.885928133,0.448444837,-0.2194699,0.902798374,-0.534684922,-1.202599659,1.543473344,0.105990048,-0.561924689
MYH14,0.307210091,0.199989269,-0.084376386,0.119278521,0.012057699,-0.272307956,0.221608733,0.114387911,-0.169977744
CBX1,0.368739542,0.169944764,0.118752409,-0.131259743,-0.330054521,-0.381246876,0.028283732,-0.170511046,-0.221703401
CCT5,0.157374806,0.146049067,0.016521935,-0.012939882,-0.024265622,-0.153792754,-0.084856378,-0.096182118,-0.22570925
TBC1D22A,0.086381611,-0.323770953,0.663438161,-0.477800605,-0.887953169,0.099255945,0.641320094,0.23116753,1.218376644
HNRNPC,0.570467238,0.4382299,0.035355728,0.146164916,0.013927578,-0.388946594,0.177563511,0.045326173,-0.357548
RPL22,0.195347276,-0.00195025,-0.090895745,0.231206807,0.033909281,-0.055036214,-0.081874863,-0.279172389,-0.368117885
CAPG,0.476924751,0.075039193,-0.149656756,-0.004826281,-0.406711839,-0.631407788,0.320712077,-0.081173481,-0.30586943
ADSS2,0.042042636,0.294077554,0.270588222,-0.273852326,-0.021817409,-0.04530674,-0.121747595,0.130287322,0.106797991
OLA1,-0.028716732,0.075380161,0.248224257,-0.096528361,0.007568531,0.180412628,-0.409259611,-0.305162719,-0.132318623
SRSF3,0.31216938,0.209430659,-0.083908541,0.072629351,-0.03010937,-0.32344857,-0.054206535,-0.156945256,-0.450284456
EIF4H,1.176489264,0.374943393,0.001752761,0.29024403,-0.511301841,-0.884492473,1.004214338,0.202668466,-0.170522165
CTNNB1,0.226837172,0.143830183,0.029069206,-0.122680814,-0.205687803,-0.32044878,0.295590703,0.212583714,0.097822737
LTF,1.175564627,0.416114164,-0.171395243,0.671834103,-0.087616361,-0.675125767,0.704773161,-0.054677302,-0.642186708
NOP2,0.181842498,0.101628581,-0.27278397,0.285184629,0.204970711,-0.16944184,-0.10898476,-0.189198678,-0.563611228
SF3B2,0.225274899,0.25619505,-0.334411443,-0.028842573,0.002077578,-0.588528915,0.154308323,0.185228474,-0.405378019
NCL,0.388328823,0.292784116,0.113670757,-0.106009911,-0.201554617,-0.380667976,-0.098775836,-0.194320542,-0.373433902
DLST,0.145257086,-0.008332882,0.012701417,-0.076290651,-0.229880619,-0.208846321,0.322164816,0.168574848,0.189609146
TUBB4B,0.514128223,0.31385091,0.273816608,-0.065313805,-0.265591118,-0.30562542,0.17275114,-0.027526173,-0.067560475
DDX6,0.200977065,0.268677241,0.274028836,-0.115723002,-0.048022826,-0.042671231,-0.131016805,-0.063316628,-0.057965034
POTEE,0.874693565,0.019195584,-0.414793699,0.071892947,-0.783605034,-1.217594318,0.795402625,-0.060095356,-0.49408464
KRT15,0.434950775,0.308849604,0.299689649,-0.074645808,-0.200746979,-0.209906934,0.054260357,-0.071840814,-0.081000769
SF3A3,0.649120695,0.445740025,-0.377501925,0.938903587,0.735522916,-0.087719034,0.125983011,-0.07739766,-0.90063961
YWHAQ,0.18492718,0.229849061,0.025339077,0.160250983,0.205172865,0.000662881,-0.120887359,-0.075965478,-0.280475462
PCBP2,0.355080574,0.235622491,-0.009418318,0.124153996,0.004695913,-0.240344896,0.134616997,0.015158914,-0.229881894
CHCHD2P9,0.864210185,0.709172311,-0.353711725,0.999704283,0.844666409,-0.218217628,0.110965915,-0.044071959,-1.106955995
KPNB1,-0.121511375,-0.146256378,0.268255203,-0.313498125,-0.338243129,0.076268452,0.259312154,0.234567151,0.649078731
TMPO,0.543312689,0.384347295,-0.060958916,0.106966384,-0.05199901,-0.497305221,0.319665134,0.16069974,-0.284606471
HBA1,0.614820159,0.010878878,-0.457975612,0.300766954,-0.303174327,-0.772028817,0.557226543,-0.046714738,-0.515569228
TXN,0.557544516,0.325801107,-0.077004576,0.332465714,0.100722304,-0.302083379,0.172594549,-0.059148861,-0.461954543
HSP90AA2P,0.174703079,-0.040700314,-0.001834615,-0.04631532,-0.261718713,-0.222853015,0.174563981,-0.040839411,-0.001973713
KRT6C,0.480020429,0.22641273,-0.066291952,0.301437233,0.047829535,-0.244875148,0.176888248,-0.07671945,-0.369424133
H2AZ1,0.57678039,0.262480306,-0.084722222,0.327808341,0.013508257,-0.333694272,0.258908526,-0.055391558,-0.402594087
ALDOA,0.376842094,0.121617235,-0.173112997,0.136305344,-0.118919516,-0.413649747,0.139222291,-0.116002568,-0.410732799
MTPN,0.322897226,0.086303242,-0.117514901,0.253796316,0.017202331,-0.186615812,-0.040270941,-0.276864926,-0.480683069
HNRNPD,0.155726532,0.163771145,-0.173907814,0.155705085,0.163749698,-0.173929261,-0.109728173,-0.101683559,-0.439362519
TALDO1,0.963401198,0.031198612,-0.621420761,0.633589685,-0.298612901,-0.951232274,0.533526604,-0.398675982,-1.051295355
NAP1L1,0.363577392,0.234818904,0.032601171,-0.030780449,-0.159538938,-0.361756671,-0.004100826,-0.132859314,-0.335077047
MAP2K1,0.007159186,0.113089443,0.071735075,0.012725949,0.118656206,0.077301838,-0.285732648,-0.179802391,-0.221156758
HNRNPH2,0.585518073,0.189461897,-0.128460005,0.23226953,-0.163786646,-0.481708547,0.488223235,0.092167058,-0.225754843
TMEM183B,0.935988023,0.017755563,-0.240087282,0.05612223,-0.86211023,-1.119953076,0.755751831,-0.162480628,-0.420323474
SCYL2,0.890098105,-0.022602811,-0.308795948,0.126295769,-0.786405147,-1.072598283,0.762502848,-0.150198068,-0.436391205
PAWR,0.643715179,0.615772887,0.654943315,-0.313627199,-0.341569491,-0.302399063,-0.189764128,-0.21770642,-0.178535991
CS,0.585154683,0.005933004,-0.189163859,0.066607706,-0.512613973,-0.707710836,0.498187463,-0.081034216,-0.276131079
PDIA6,0.636941976,0.299931593,-0.107660112,0.265074775,-0.071935608,-0.479527312,0.370967138,0.033956755,-0.37363495
CTSD,0.565891034,0.415704182,-0.057093587,0.239132059,0.088945207,-0.383852562,0.154427919,0.004241068,-0.468556702
DDX17,0.953589563,0.123405731,-0.433340598,0.343413061,-0.48677077,-1.043517099,0.605531133,-0.224652699,-0.781399027
RARS1,0.101679893,0.025815986,0.235937902,-0.253998031,-0.329861938,-0.119740022,-0.003484489,-0.079348396,0.130773521
LAMP2,0.059339611,0.079706769,0.045803691,-0.480621919,-0.46025476,-0.494157839,0.211265845,0.231633004,0.197729925
HNRNPA1,0.381865448,0.250042112,0.022730245,-0.041702414,-0.17352575,-0.400837618,0.034026561,-0.097796775,-0.325108643
JUP,0.144654813,0.034274475,0.144193682,-0.237146097,-0.347526434,-0.237607227,0.293451259,0.183070922,0.292990128
TMEM151A,0.988950339,0.547173067,-0.298962142,0.137761727,-0.304015545,-1.150150754,1.04075806,0.598980789,-0.24715442
GOT2,0.097160444,0.071526403,0.245477535,-0.174026322,-0.199660362,-0.02570923,0.017277322,-0.008356718,0.165594414
KRT18,0.598960526,0.350218658,0.115173941,0.105731728,-0.14301014,-0.378054857,0.167923654,-0.080818214,-0.315862931
TPI1,0.553143026,0.474121476,0.182408427,-0.043756481,-0.12277803,-0.41449108,0.083533567,0.004512018,-0.287201032
HIBCH,0.166436514,0.002513966,-0.251459965,-0.058724347,-0.222646895,-0.476620826,0.359600255,0.195677707,-0.058296224
RDX,0.181587202,0.223464082,0.080840716,-0.112874917,-0.070998037,-0.213621403,0.044891522,0.086768402,-0.055854964
PDCD10,0.642077407,0.435581241,0.282198397,-0.019941478,-0.226437644,-0.379820488,0.087373388,-0.119122777,-0.272505622
PDIA3,0.437124932,0.212744174,0.031693121,0.010845234,-0.213535524,-0.394586578,0.068793979,-0.155586779,-0.336637833
MDH1,0.44355647,0.252433256,0.018608792,0.050228741,-0.140894474,-0.374718938,0.227828066,0.036704852,-0.197119612
H2BC19P,0.906257722,-0.091421272,-0.256428175,0.360243856,-0.637435139,-0.802442041,0.803425564,-0.19425343,-0.359260333
RBBP7,0.381704432,0.139281852,-0.129627958,0.185827762,-0.056594818,-0.325504628,0.085748729,-0.156673851,-0.425583661
NME1,0.22751513,0.12708295,0.052650178,0.225316222,0.124884042,0.05045127,-0.10597672,-0.2064089,-0.280841672
PSMA7,0.506267528,0.246342444,0.029103308,0.255560427,-0.004364657,-0.221603793,0.09033023,-0.169594854,-0.38683399
DDX39B,0.406570122,0.189693344,-0.000762875,0.231556233,0.014679455,-0.175776764,0.075100105,-0.141776673,-0.332232891
ACTR3,0.726781751,0.098585329,-0.380857512,0.385659347,-0.242537075,-0.721979916,0.514670274,-0.113526148,-0.592968989
MYH9,0.174120316,0.024183432,0.173475282,-0.248006286,-0.397943171,-0.24865132,0.319724313,0.169787428,0.319079279
EZR,0.992356705,0.348742048,0.087506665,0.208730267,-0.43488439,-0.696119773,0.541013913,-0.102600745,-0.363836128
SNRPB,1.12161717,0.137964411,-0.322291815,0.229865272,-0.753787488,-1.214043714,0.912359544,-0.071293215,-0.531549441
TP53,0.290403664,0.074099171,0.050159465,0.119827817,-0.096476677,-0.120416383,0.099295632,-0.117008862,-0.140948567
LRPPRC,-0.211917046,-0.283999972,0.439965611,-0.45939028,-0.531473206,0.192492377,0.006501117,-0.065581808,0.658383775
CCT2,0.278748426,0.215284918,0.085582403,-0.070561516,-0.134025025,-0.263727539,-0.014521435,-0.077984944,-0.207687458
NPEPPS,1.177417539,0.295963296,-0.344921298,0.605367345,-0.276086899,-0.916971493,0.854902762,-0.026551482,-0.667436076
NAPB,1.230475868,0.100923462,-0.338159009,0.285087538,-0.844464868,-1.283547339,0.92433715,-0.205215256,-0.644297727
RNH1,0.176397905,0.12152567,-0.02151733,0.003601102,-0.051271133,-0.194314133,0.111027131,0.056154895,-0.086888104
KRT7,0.702153484,0.375820562,0.016667436,0.208396001,-0.117936922,-0.477090048,0.221111572,-0.10522135,-0.464374476
CAPN2,0.733140721,0.164603728,-0.151293783,0.290931471,-0.277605521,-0.593503032,0.615648474,0.047111482,-0.268786029
CCT7,0.176856841,0.203408359,0.189296529,-0.183665099,-0.157113581,-0.17122541,0.014053779,0.040605297,0.026493467
PSMC2,0.541611396,0.331207122,0.444973528,-0.046166549,-0.256570822,-0.142804417,-0.142151628,-0.352555902,-0.238789496
VBP1,0.172791348,0.354119933,-0.11056215,0.091138232,0.272466817,-0.192215266,-0.070902185,0.1104264,-0.354255682
ATP1A3,1.415503964,0.139973283,-0.472289299,0.817438625,-0.458092056,-1.070354638,1.018550419,-0.256980262,-0.869242844
PCBP1,0.40714089,0.22816438,-0.027838086,0.187952947,0.008976437,-0.247026029,0.089720844,-0.089255666,-0.345258133
IPO4,-0.598001545,-0.463293447,1.093866176,-0.8567217,-0.722013601,0.835146022,-0.139591595,-0.004883497,1.552276126
SEPTIN9,0.2812538,0.130848529,0.158428739,0.08099686,-0.06940841,-0.0418282,-0.057968997,-0.208374267,-0.180794057
H2AJ,0.531007182,0.216375791,-0.021149797,0.123026484,-0.191604906,-0.429130495,0.130889387,-0.183742004,-0.421267592
H2AC20,0.531007183,0.216375792,-0.021149797,0.123026485,-0.191604906,-0.429130495,0.130889388,-0.183742003,-0.421267592
CTPS1,-0.069968199,-0.131892636,0.043642551,-0.010046017,-0.071970454,0.103564733,0.053961572,-0.007962866,0.167572322
SDHA,-0.018068736,-0.026860931,0.206744389,-0.198755663,-0.207547857,0.026057462,0.039914853,0.031122659,0.264727979
SGCA,0.486933709,0.432060862,0.144379422,-0.157850172,-0.212723018,-0.500404458,-0.01305675,-0.067929597,-0.355611037
EIF3F,-0.438362142,-0.353616983,0.213778591,-0.520576205,-0.435831047,0.131564527,0.286046661,0.370791819,0.938187394
NKD1,0.470352788,0.175657881,0.227520939,-0.08110798,-0.375802887,-0.323939829,0.041628475,-0.253066432,-0.201203374
ANXA5,0.669047161,0.137769218,-0.126370698,0.182719923,-0.348558021,-0.612697937,0.415189069,-0.116088875,-0.380228791
NNMT,0.235775488,0.271955343,0.136226057,-0.022080028,0.014099827,-0.121629458,-0.130473642,-0.094293787,-0.230023072
RPL7,0.012746055,-0.1232107,0.293382991,-0.111773124,-0.247729879,0.168863812,0.002984694,-0.132972061,0.283621629
